fold,test_year,prow,pcol,year,month,day,hour,sample_type,y_true_t1,y_prob_t1,y_true_t2,y_prob_t2,y_true_t3,y_prob_t3
5,2025,533,1282,2025,5,21,0,neg_bg,0,0.0026024315,0,0.004329588,0,0.006693567
5,2025,1176,1075,2025,5,13,19,neg_bg,0,0.0031172598,0,0.0024197763,0,0.0019410981
5,2025,1266,1071,2025,3,31,21,neg_bg,0,0.01006469,0,0.013156184,0,0.016720194
5,2025,818,1024,2025,6,21,23,neg_bg,0,0.0004770663,0,0.0007007659,0,0.0012516232
5,2025,715,1167,2025,3,13,10,neg_bg,0,0.027220277,0,0.039883252,0,0.062242597
5,2025,1096,1228,2025,4,10,5,neg_bg,0,0.01609758,0,0.023057781,0,0.032008003
5,2025,998,1531,2025,4,3,5,neg_bg,0,0.01196164,0,0.014855991,0,0.019625973
5,2025,768,1085,2025,2,9,21,neg_bg,0,0.006265267,0,0.0077049597,0,0.0116153695
5,2025,1064,1477,2025,6,18,2,neg_bg,0,8.613369e-05,0,9.8564204e-05,0,0.00015775468
5,2025,951,1390,2025,5,24,16,neg_bg,0,0.0034108998,0,0.005397377,0,0.008185273
5,2025,1032,1358,2025,6,24,21,neg_bg,0,0.000103343766,0,0.0001643391,0,0.0003499862
5,2025,819,1321,2025,3,8,10,neg_bg,0,0.008131059,0,0.011206195,0,0.016657228
5,2025,605,1354,2025,4,21,13,neg_bg,0,0.04502127,0,0.028917877,0,0.021156106
5,2025,1208,1085,2025,6,17,13,neg_bg,0,0.00037673395,0,0.00033978524,0,0.0004590356
5,2025,1051,1361,2025,3,7,8,neg_bg,0,0.0027926604,0,0.003949117,0,0.0058423006
5,2025,787,1498,2025,5,4,1,neg_bg,0,0.0036509996,0,0.0043097576,0,0.005154789
5,2025,1210,1334,2025,4,29,19,neg_bg,0,0.023277935,0,0.024430033,0,0.025085742
5,2025,1077,1474,2025,4,30,10,neg_bg,0,0.17016359,0,0.18719783,0,0.19153465
5,2025,757,1493,2025,5,19,11,neg_bg,0,0.008346527,0,0.0065949084,0,0.0061647925
5,2025,1296,1144,2025,6,11,4,neg_bg,0,0.0025953997,0,0.0031035363,0,0.0041578864
5,2025,873,1412,2025,2,2,3,neg_bg,0,0.0092516085,0,0.014407936,0,0.020445816
5,2025,898,1023,2025,5,18,23,neg_bg,0,0.0019121605,0,0.002337609,0,0.0029255187
5,2025,798,1182,2025,6,10,9,neg_bg,0,0.008496572,0,0.013606139,0,0.02003294
5,2025,757,1150,2025,4,27,19,neg_bg,0,0.0317767,0,0.025684977,0,0.018517649
5,2025,1154,1153,2025,6,3,16,neg_bg,0,0.012305792,0,0.009866892,0,0.00815518
5,2025,577,1176,2025,4,14,4,neg_bg,0,0.004998204,0,0.0076074316,0,0.012558396
5,2025,748,1079,2025,6,12,11,neg_bg,0,0.052089598,0,0.04165573,0,0.03704511
5,2025,643,1163,2025,3,25,0,neg_bg,0,0.013258806,0,0.0132248625,0,0.013099529
5,2025,1052,1370,2025,3,19,2,neg_bg,0,0.0069628158,0,0.009265391,0,0.011503529
5,2025,1123,1385,2025,3,16,20,neg_bg,0,0.0623926,0,0.05302641,0,0.047625944
5,2025,969,1289,2025,4,3,1,neg_bg,0,0.0059500933,0,0.0077407737,0,0.009840212
5,2025,665,1136,2025,3,9,11,neg_bg,0,0.046338912,0,0.065194845,0,0.09564012
5,2025,724,1243,2025,4,3,16,neg_bg,0,0.096913435,0,0.08699478,0,0.075012796
5,2025,1125,1224,2025,5,22,5,neg_bg,0,0.004096039,0,0.0074696494,0,0.011669982
5,2025,544,1291,2025,5,22,12,neg_bg,0,0.0062424303,0,0.0076878113,0,0.009700599
5,2025,1109,1192,2025,5,19,23,neg_bg,0,0.0006414962,0,0.0006752483,0,0.0009231982
5,2025,790,1495,2025,5,6,4,neg_bg,0,0.006516141,0,0.00972962,0,0.013435067
5,2025,1050,1044,2025,3,19,0,neg_bg,0,0.015915217,0,0.017791243,0,0.01987363
5,2025,920,1283,2025,2,27,2,neg_bg,0,0.016177207,0,0.019431474,0,0.024432233
5,2025,959,1420,2025,2,4,16,neg_bg,0,0.0077351797,0,0.007931459,0,0.008401124
5,2025,454,1346,2025,2,6,7,hard_neg,0,0.055410247,0,0.052568227,0,0.048868705
5,2025,1256,1087,2025,3,10,5,neg_bg,0,0.0075666346,0,0.010952989,0,0.01616287
5,2025,984,1353,2025,2,17,6,neg_bg,0,0.020453302,0,0.020344876,0,0.022133328
5,2025,1108,1053,2025,5,6,14,neg_bg,0,0.010714451,0,0.015765607,0,0.021542082
5,2025,1057,1461,2025,6,6,3,neg_bg,0,0.012481016,0,0.0133960685,0,0.013920924
5,2025,539,1214,2025,6,10,12,neg_bg,0,0.016449759,0,0.015505402,0,0.015243811
5,2025,614,1299,2025,4,4,14,neg_bg,0,0.061924342,0,0.05715963,0,0.054050587
5,2025,1581,998,2025,3,6,13,neg_bg,0,0.0013439186,0,0.0016409531,0,0.002390663
5,2025,640,1013,2025,5,30,5,neg_bg,0,0.0019759142,0,0.0028067038,0,0.0044906647
5,2025,1122,1161,2025,5,31,2,neg_bg,0,0.0012743481,0,0.0019084123,0,0.0029105865
5,2025,799,1174,2025,3,31,4,neg_bg,0,0.01365214,0,0.01890903,0,0.026666699
5,2025,1207,1146,2025,2,1,6,neg_bg,0,0.0034510596,0,0.0050276266,0,0.0070621464
5,2025,668,1131,2025,2,26,14,hard_neg,0,0.21166748,0,0.19263034,0,0.1590661
5,2025,1056,1132,2025,4,2,7,neg_bg,0,0.023484468,0,0.03637172,0,0.05557092
5,2025,892,1481,2025,2,28,6,neg_bg,0,0.031200875,0,0.043568697,0,0.055873413
5,2025,548,1367,2025,6,22,10,neg_bg,0,0.01661483,0,0.013548868,0,0.012418029
5,2025,1128,1333,2025,3,28,3,neg_bg,0,0.0096594,0,0.011716673,0,0.014854295
5,2025,1204,1207,2025,3,28,20,neg_bg,0,0.027738608,0,0.021023504,0,0.015397463
5,2025,1175,1463,2025,2,12,18,neg_bg,0,0.045880385,0,0.057437662,0,0.07173724
5,2025,595,1398,2025,2,22,11,hard_neg,0,0.040987667,0,0.046931464,0,0.05355162
5,2025,880,1063,2025,3,14,13,neg_bg,0,0.1467726,0,0.11640332,0,0.083870485
5,2025,1087,1453,2025,6,11,6,neg_bg,0,0.004000147,0,0.005336762,0,0.0071791178
5,2025,1050,1073,2025,4,30,19,neg_bg,0,0.040896203,0,0.03246969,0,0.021549864
5,2025,636,1451,2025,5,17,15,neg_bg,0,0.031872597,0,0.027266432,0,0.022565898
5,2025,891,1207,2025,4,15,2,neg_bg,0,0.0050008586,0,0.006964956,0,0.011312431
5,2025,1166,1016,2025,4,23,15,neg_bg,0,0.012774879,0,0.01100227,0,0.011135274
5,2025,1230,1030,2025,2,19,18,neg_bg,0,0.021070614,0,0.019286912,0,0.018196898
5,2025,1070,1330,2025,6,9,14,neg_bg,0,0.048774593,0,0.038004555,0,0.030416464
5,2025,1233,1356,2025,2,15,6,neg_bg,0,0.016839411,0,0.022574846,0,0.03150379
5,2025,1187,1173,2025,3,12,16,neg_bg,0,0.029565752,0,0.026184455,0,0.022473635
5,2025,1072,1371,2025,4,2,0,neg_bg,0,0.018506395,0,0.02255991,0,0.025922954
5,2025,541,1136,2025,4,2,16,neg_bg,0,0.045293294,0,0.03727479,0,0.03211557
5,2025,1202,1005,2025,4,17,2,neg_bg,0,0.007756237,0,0.006449688,0,0.0056272065
5,2025,706,1015,2025,3,11,1,neg_bg,0,0.002898638,0,0.003893038,0,0.0056786733
5,2025,1141,1241,2025,4,26,22,neg_bg,0,0.0057541104,0,0.004927785,0,0.004411935
5,2025,710,1026,2025,2,6,1,neg_bg,0,0.007352401,0,0.009329463,0,0.012438091
5,2025,664,1114,2025,3,26,4,neg_bg,0,0.015861252,0,0.022549339,0,0.03175355
5,2025,1088,1201,2025,6,4,20,neg_bg,0,0.008528603,0,0.006406067,0,0.0049103685
5,2025,1137,1428,2025,3,26,3,neg_bg,0,0.071156286,0,0.05400678,0,0.037947495
5,2025,942,1257,2025,3,18,20,neg_bg,0,0.014380916,0,0.015890628,0,0.019069694
5,2025,1124,1445,2025,4,26,3,neg_bg,0,0.011754965,0,0.0111446595,0,0.009768094
5,2025,810,1008,2025,4,6,2,neg_bg,0,0.002322684,0,0.0027123452,0,0.0034717543
5,2025,786,1411,2025,2,28,12,hard_neg,0,0.16738212,0,0.15414563,0,0.14195643
5,2025,902,1377,2025,2,17,8,neg_bg,0,0.009537856,0,0.011284036,0,0.013225361
5,2025,691,1116,2025,3,22,0,neg_bg,0,0.008151066,0,0.008250728,0,0.008969994
5,2025,1534,1022,2025,5,26,18,neg_bg,0,0.005975383,0,0.004374687,0,0.003492429
5,2025,616,1212,2025,3,28,22,neg_bg,0,0.012900407,0,0.014779372,0,0.017039198
5,2025,884,1123,2025,5,13,14,neg_bg,0,0.030767627,0,0.02145873,0,0.014689031
5,2025,1085,1334,2025,3,19,1,neg_bg,0,0.011863832,0,0.014934686,0,0.018652089
5,2025,857,1338,2025,4,10,20,neg_bg,0,0.042057443,0,0.03458753,0,0.026499903
5,2025,943,1064,2025,2,12,21,neg_bg,0,0.011643207,0,0.01362245,0,0.01813208
5,2025,1145,1348,2025,4,13,4,neg_bg,0,0.0052688583,0,0.0071815625,0,0.0101973135
5,2025,1587,993,2025,5,22,23,neg_bg,0,0.001014818,0,0.0014458217,0,0.0023772845
5,2025,763,1439,2025,5,19,0,neg_bg,0,0.000524222,0,0.00072996196,0,0.0010665323
5,2025,1259,965,2025,2,19,19,neg_bg,0,0.023803163,0,0.022358224,0,0.022687584
5,2025,1167,1470,2025,2,19,4,neg_bg,0,0.06303518,0,0.06523991,0,0.07586991
5,2025,1555,1049,2025,5,15,19,neg_bg,0,0.0039876243,0,0.004760705,0,0.005735805
5,2025,1132,1116,2025,4,13,13,neg_bg,0,0.062919006,0,0.047627997,0,0.039751228
5,2025,987,1519,2025,4,7,11,neg_bg,0,0.13815597,0,0.10365356,0,0.07753249
5,2025,944,1025,2025,6,2,2,neg_bg,0,0.0021146284,0,0.0026982387,0,0.0035755988
5,2025,1010,1243,2025,5,10,10,neg_bg,0,0.0018609398,0,0.0023703272,0,0.0034271404
5,2025,664,1131,2025,4,11,17,neg_bg,0,0.08074241,0,0.0581358,0,0.038082585
5,2025,561,1303,2025,3,31,20,neg_bg,0,0.010328844,0,0.011024784,0,0.012259734
5,2025,1319,1042,2025,2,23,14,neg_bg,0,0.06936587,0,0.058370028,0,0.050828505
5,2025,745,1073,2025,3,3,20,neg_bg,0,0.019046515,0,0.015692886,0,0.015425451
5,2025,1173,1275,2025,5,18,10,neg_bg,0,0.0024124002,0,0.0019995074,0,0.0021902826
5,2025,745,1217,2025,3,25,16,neg_bg,0,0.25380048,0,0.20104112,0,0.13504544
5,2025,606,1202,2025,2,27,21,neg_bg,0,0.007586333,0,0.009037311,0,0.011504152
5,2025,991,1330,2025,2,16,6,neg_bg,0,0.0146836415,0,0.022327637,0,0.032424644
5,2025,864,1004,2025,5,10,21,neg_bg,0,0.0027521832,0,0.0033285425,0,0.0043790424
5,2025,646,1049,2025,2,20,23,neg_bg,0,0.037953924,0,0.041353688,0,0.046736326
5,2025,1297,1076,2025,3,25,17,neg_bg,0,0.08887559,0,0.064317755,0,0.043880407
5,2025,939,1389,2025,5,9,15,neg_bg,0,0.007949775,0,0.010089987,0,0.013109112
5,2025,1098,987,2025,5,3,3,neg_bg,0,0.0064305514,0,0.0091508655,0,0.013480667
5,2025,1024,1245,2025,3,21,7,neg_bg,0,0.014612237,0,0.017623574,0,0.021990784
5,2025,1180,1413,2025,6,14,19,neg_bg,0,0.0033378839,0,0.005280595,0,0.009638886
5,2025,556,1188,2025,5,16,1,neg_bg,0,0.0030597316,0,0.005272639,0,0.008493656
5,2025,701,1167,2025,3,10,19,neg_bg,0,0.0412773,0,0.032531045,0,0.025407033
5,2025,1138,996,2025,4,15,11,neg_bg,0,0.0079858145,0,0.009063795,0,0.012318115
5,2025,971,1392,2025,4,11,16,neg_bg,0,0.0931346,0,0.07120563,0,0.04826609
5,2025,1079,1142,2025,3,10,6,neg_bg,0,0.014020372,0,0.021106534,0,0.032382224
5,2025,1570,936,2025,3,31,9,neg_bg,0,0.01578065,0,0.023062402,0,0.029805586
5,2025,1082,1439,2025,4,19,13,neg_bg,0,0.041323233,0,0.032949418,0,0.029734083
5,2025,1555,1060,2025,3,30,16,neg_bg,0,0.013246018,0,0.011103688,0,0.0091882795
5,2025,510,1130,2025,6,20,13,neg_bg,0,0.001398519,0,0.0016912146,0,0.0026161354
5,2025,653,1146,2025,2,28,14,neg_bg,0,0.1248264,0,0.1349022,0,0.1449027
5,2025,789,1240,2025,2,14,7,neg_bg,0,0.008958964,0,0.012216577,0,0.019504182
5,2025,646,1351,2025,3,18,0,neg_bg,0,0.004918397,0,0.007972261,0,0.012679036
5,2025,792,1383,2025,6,9,2,neg_bg,0,0.0032904465,0,0.0039181365,0,0.00504176
5,2025,921,1176,2025,5,11,8,neg_bg,0,0.0035130754,0,0.0058071413,0,0.009939759
5,2025,852,1317,2025,6,3,3,neg_bg,0,0.0043319236,0,0.0069799917,0,0.010362365
5,2025,622,1323,2025,4,24,23,neg_bg,0,0.006139244,0,0.004426814,0,0.0038530168
5,2025,1084,1164,2025,2,7,23,neg_bg,0,0.0028408112,0,0.0040180506,0,0.0052038725
5,2025,1099,1434,2025,3,31,11,neg_bg,0,0.047357913,0,0.061543208,0,0.07888347
5,2025,1161,1256,2025,5,22,4,neg_bg,0,0.0030958904,0,0.005653471,0,0.009172599
5,2025,682,1358,2025,2,24,13,neg_bg,0,0.049363717,0,0.06630476,0,0.084148884
5,2025,651,1077,2025,6,10,12,neg_bg,0,0.010661525,0,0.012325085,0,0.0152997365
5,2025,892,1189,2025,4,18,7,neg_bg,0,0.0066244365,0,0.008879622,0,0.01254114
5,2025,824,1501,2025,6,11,12,neg_bg,0,0.03948498,0,0.032464433,0,0.025218008
5,2025,745,1133,2025,2,3,8,neg_bg,0,0.004479028,0,0.005585704,0,0.0073393937
5,2025,843,1093,2025,5,20,19,neg_bg,0,0.0014439635,0,0.0015983941,0,0.0019404432
5,2025,792,1087,2025,2,18,11,hard_neg,0,0.045435883,0,0.04164408,0,0.042976383
5,2025,1235,1256,2025,3,25,20,neg_bg,0,0.04707009,0,0.03674313,0,0.027682556
5,2025,725,1349,2025,4,25,3,neg_bg,0,0.002910866,0,0.0028715446,0,0.0032736282
5,2025,1083,1250,2025,3,23,10,neg_bg,0,0.07631028,0,0.0685688,0,0.053824406
5,2025,1168,1149,2025,5,22,13,neg_bg,0,0.008932136,0,0.009170134,0,0.009174398
5,2025,854,1136,2025,4,22,14,neg_bg,0,0.0060755755,0,0.008871779,0,0.014222392
5,2025,1109,1402,2025,6,13,22,neg_bg,0,0.0028071187,0,0.004950062,0,0.008701273
5,2025,1145,1135,2025,6,25,17,neg_bg,0,0.007462497,0,0.005361091,0,0.004743993
5,2025,1168,1208,2025,4,30,4,neg_bg,0,0.007664199,0,0.0107102925,0,0.01426624
5,2025,834,993,2025,3,4,6,neg_bg,0,0.010970571,0,0.008387815,0,0.007896649
5,2025,1120,978,2025,4,18,12,neg_bg,0,0.03579056,0,0.027896352,0,0.023267517
5,2025,1383,1006,2025,5,5,8,neg_bg,0,0.0088992,0,0.012360112,0,0.016346123
5,2025,646,1013,2025,2,7,16,neg_bg,0,0.026811322,0,0.02460257,0,0.024903538
5,2025,631,1453,2025,2,22,13,neg_bg,0,0.097951174,0,0.09371526,0,0.08676571
5,2025,1020,1337,2025,3,23,17,neg_bg,0,0.3233018,0,0.27791062,0,0.18953216
5,2025,1076,1397,2025,5,28,9,neg_bg,0,0.009813319,0,0.016120244,0,0.02407455
5,2025,601,1190,2025,3,10,12,neg_bg,0,0.13641551,0,0.14483362,0,0.15782996
5,2025,674,1029,2025,4,3,18,neg_bg,0,0.023006542,0,0.018626768,0,0.016155442
5,2025,534,1321,2025,3,27,23,neg_bg,0,0.008095013,0,0.011638126,0,0.0167269
5,2025,770,972,2025,6,25,0,neg_bg,0,0.0014430864,0,0.0014041407,0,0.0016269046
5,2025,1142,1380,2025,3,4,23,neg_bg,0,0.00425818,0,0.005319199,0,0.008180254
5,2025,837,1166,2025,5,19,2,neg_bg,0,0.002083748,0,0.00233388,0,0.0029042691
5,2025,772,1148,2025,3,29,20,neg_bg,0,0.03369183,0,0.030972969,0,0.029673543
5,2025,970,1106,2025,2,26,8,neg_bg,0,0.014909928,0,0.020939806,0,0.031403743
5,2025,883,1342,2025,5,3,5,neg_bg,0,0.0019694646,0,0.0029480217,0,0.004344908
5,2025,1145,1002,2025,2,24,18,neg_bg,0,0.007490738,0,0.0091814315,0,0.011343079
5,2025,775,1139,2025,3,26,17,neg_bg,0,0.108996436,0,0.07704356,0,0.048223276
5,2025,983,1443,2025,5,24,14,neg_bg,0,0.0022532276,0,0.0030167932,0,0.004336422
5,2025,815,965,2025,5,12,17,neg_bg,0,0.019235339,0,0.012911056,0,0.010133788
5,2025,813,1487,2025,4,3,11,neg_bg,0,0.046204373,0,0.05957179,0,0.07401836
5,2025,807,1223,2025,4,27,11,neg_bg,0,0.23019859,0,0.20317672,0,0.16717266
5,2025,1037,1435,2025,6,16,21,neg_bg,0,0.00019898135,0,0.00025729428,0,0.00044444922
5,2025,863,1349,2025,3,26,8,neg_bg,0,0.013579799,0,0.019604038,0,0.02597292
5,2025,1055,1058,2025,5,3,10,neg_bg,0,0.003746077,0,0.0060284343,0,0.009682535
5,2025,1056,1119,2025,5,4,13,neg_bg,0,0.03103215,0,0.022060713,0,0.01846834
5,2025,1073,1044,2025,4,26,8,neg_bg,0,0.010811338,0,0.015883172,0,0.024075843
5,2025,1109,1240,2025,4,14,22,neg_bg,0,0.0031714253,0,0.00442858,0,0.0071895053
5,2025,1037,1258,2025,5,6,21,neg_bg,0,0.010410288,0,0.018108528,0,0.028268857
5,2025,643,1353,2025,4,17,9,neg_bg,0,0.0068486896,0,0.005859425,0,0.0058936267
5,2025,988,1240,2025,3,25,4,neg_bg,0,0.030018862,0,0.034437846,0,0.037151024
5,2025,941,1222,2025,3,2,4,neg_bg,0,0.015473161,0,0.021366984,0,0.032275856
5,2025,806,1390,2025,2,13,6,neg_bg,0,0.007688906,0,0.008799289,0,0.011843535
5,2025,931,1192,2025,5,5,20,neg_bg,0,0.00088547065,0,0.0013323983,0,0.002139343
5,2025,872,1115,2025,3,10,23,neg_bg,0,0.006570294,0,0.007789084,0,0.0099863745
5,2025,1194,1122,2025,3,1,0,neg_bg,0,0.008104161,0,0.01245496,0,0.017764034
5,2025,835,1110,2025,5,28,18,neg_bg,0,0.008766403,0,0.007319625,0,0.006073825
5,2025,813,1061,2025,3,15,18,neg_bg,0,0.046645302,0,0.037442204,0,0.028567312
5,2025,1110,1008,2025,3,27,10,neg_bg,0,0.015019847,0,0.015159669,0,0.015378527
5,2025,929,1311,2025,4,17,7,neg_bg,0,0.0037693079,0,0.005195109,0,0.0079321
5,2025,829,1316,2025,3,31,1,neg_bg,0,0.0114898505,0,0.015996188,0,0.021489719
5,2025,1184,1322,2025,6,25,5,neg_bg,0,0.00071081496,0,0.0010173101,0,0.0021437511
5,2025,645,1115,2025,2,25,6,neg_bg,0,0.060551304,0,0.08502879,0,0.12560129
5,2025,726,1048,2025,2,20,16,neg_bg,0,0.052063093,0,0.04793625,0,0.049306024
5,2025,982,1463,2025,4,11,6,neg_bg,0,0.024686435,0,0.039651204,0,0.058618635
5,2025,1158,986,2025,3,26,12,neg_bg,0,0.34082347,0,0.29997492,0,0.21673599
5,2025,798,1217,2025,3,23,22,neg_bg,0,0.028544748,0,0.020575907,0,0.01569827
5,2025,1306,1150,2025,3,12,19,neg_bg,0,0.017959565,0,0.015153512,0,0.013531825
5,2025,1114,1107,2025,3,30,17,neg_bg,0,0.045289945,0,0.037471686,0,0.031252068
5,2025,800,1371,2025,2,1,17,neg_bg,0,0.045669105,0,0.055640154,0,0.07643128
5,2025,1070,1364,2025,3,9,12,neg_bg,0,0.05914149,0,0.05979215,0,0.061593868
5,2025,1168,1395,2025,4,23,17,neg_bg,0,0.002162755,0,0.0021064929,0,0.0024002793
5,2025,933,1445,2025,5,3,18,neg_bg,0,0.0057241726,0,0.008533928,0,0.012371631
5,2025,852,1011,2025,2,23,3,neg_bg,0,0.011040726,0,0.014481289,0,0.020093333
5,2025,1047,1381,2025,2,26,4,neg_bg,0,0.017026711,0,0.025356116,0,0.0333446
5,2025,545,1130,2025,4,8,9,hard_neg,0,0.006282524,0,0.008020378,0,0.011049284
5,2025,986,1063,2025,2,17,5,neg_bg,0,0.007843868,0,0.010694505,0,0.013954346
5,2025,715,1189,2025,5,9,5,neg_bg,0,0.0030690082,0,0.0044918354,0,0.006164191
5,2025,962,1241,2025,3,25,0,neg_bg,0,0.038234625,0,0.035395652,0,0.030942593
5,2025,901,1303,2025,3,14,20,neg_bg,0,0.037253894,0,0.029017136,0,0.021855759
5,2025,1041,1333,2025,6,21,2,neg_bg,0,0.0028795472,0,0.0029862486,0,0.0034544524
5,2025,548,1381,2025,4,29,3,neg_bg,0,0.040432606,0,0.052310307,0,0.06479434
5,2025,748,1092,2025,4,30,9,neg_bg,0,0.13962303,0,0.14685653,0,0.16098785
5,2025,1141,1059,2025,3,27,18,neg_bg,0,0.015306785,0,0.019447722,0,0.024913749
5,2025,841,1249,2025,4,30,5,neg_bg,0,0.051769633,0,0.057903167,0,0.06439766
5,2025,676,1116,2025,3,13,8,neg_bg,0,0.04326903,0,0.05818064,0,0.076661654
5,2025,902,1019,2025,4,20,23,neg_bg,0,0.0024712652,0,0.0032793947,0,0.0045141964
5,2025,1216,1107,2025,3,14,7,neg_bg,0,0.037145432,0,0.04496288,0,0.050384127
5,2025,835,1375,2025,3,8,17,neg_bg,0,0.014668954,0,0.01395653,0,0.014708698
5,2025,802,1410,2025,3,6,5,neg_bg,0,0.00491695,0,0.007039422,0,0.010990259
5,2025,932,1029,2025,4,20,23,neg_bg,0,0.00230719,0,0.003108175,0,0.004568973
5,2025,978,1370,2025,3,1,13,neg_bg,0,0.12794739,0,0.13662341,0,0.14901063
5,2025,776,1272,2025,4,6,23,neg_bg,0,0.003854774,0,0.0040609534,0,0.004660765
5,2025,797,1125,2025,2,7,16,neg_bg,0,0.00897893,0,0.010172811,0,0.011276403
5,2025,1225,1060,2025,2,25,1,neg_bg,0,0.0056172153,0,0.00843175,0,0.011616602
5,2025,750,1422,2025,2,7,5,neg_bg,0,0.0067208596,0,0.010325321,0,0.013466591
5,2025,1098,1260,2025,5,11,4,neg_bg,0,0.00048771533,0,0.00054139254,0,0.000731503
5,2025,1119,1137,2025,4,20,12,neg_bg,0,0.03401846,0,0.043749694,0,0.05893627
5,2025,735,1375,2025,3,14,5,neg_bg,0,0.020708375,0,0.032645933,0,0.043767888
5,2025,961,1022,2025,3,23,19,neg_bg,0,0.016017232,0,0.013012802,0,0.01040499
5,2025,828,1337,2025,5,22,12,neg_bg,0,0.008208152,0,0.011385204,0,0.015941646
5,2025,1011,1387,2025,2,1,23,neg_bg,0,0.022242287,0,0.033467352,0,0.051563025
5,2025,891,1494,2025,4,5,10,neg_bg,0,0.037095815,0,0.043752905,0,0.054168895
5,2025,762,1189,2025,6,19,15,neg_bg,0,0.012692234,0,0.008193046,0,0.006633146
5,2025,1036,1041,2025,4,25,6,neg_bg,0,0.0012472074,0,0.0019876778,0,0.00313936
5,2025,642,1200,2025,6,12,8,neg_bg,0,0.005748194,0,0.009475799,0,0.014633556
5,2025,727,1185,2025,4,6,22,neg_bg,0,0.0044508637,0,0.0041479236,0,0.0045120926
5,2025,948,1214,2025,2,10,12,neg_bg,0,0.02444505,0,0.028029624,0,0.035791643
5,2025,777,1437,2025,6,12,14,neg_bg,0,0.020961784,0,0.016729433,0,0.01300936
5,2025,748,1273,2025,5,18,21,neg_bg,0,0.0007029675,0,0.0007902477,0,0.0009753253
5,2025,885,1509,2025,3,28,8,neg_bg,0,0.007291732,0,0.010726371,0,0.015049377
5,2025,1109,1364,2025,4,9,14,neg_bg,0,0.111810416,0,0.088929765,0,0.06244213
5,2025,1249,1337,2025,4,8,8,hard_neg,0,0.010569786,0,0.012051049,0,0.013194283
5,2025,1154,1103,2025,6,16,15,neg_bg,0,0.0014989382,0,0.0013464879,0,0.001780132
5,2025,683,1174,2025,6,24,23,neg_bg,0,0.00016739732,0,0.00023467913,0,0.00044726022
5,2025,1175,1333,2025,6,4,17,neg_bg,0,0.0124098975,0,0.0095083965,0,0.0069405804
5,2025,779,1364,2025,3,9,5,neg_bg,0,0.0054241614,0,0.0074522835,0,0.01135372
5,2025,1261,1146,2025,2,7,16,neg_bg,0,0.015658217,0,0.0150297275,0,0.015157541
5,2025,632,1053,2025,6,17,15,neg_bg,0,0.0046664514,0,0.003197309,0,0.003049764
5,2025,1093,1047,2025,5,22,12,neg_bg,0,0.004910965,0,0.007226217,0,0.010047193
5,2025,1000,1182,2025,6,23,22,neg_bg,0,9.470342e-06,0,8.554908e-06,0,1.4765249e-05
5,2025,859,1269,2025,5,14,14,neg_bg,0,0.048688143,0,0.036594886,0,0.026465524
5,2025,1228,994,2025,4,27,22,neg_bg,0,0.010139965,0,0.009500012,0,0.008990202
5,2025,1107,1079,2025,4,4,13,hard_neg,0,0.08822295,0,0.07707749,0,0.067729674
5,2025,825,1513,2025,6,22,13,neg_bg,0,0.010852291,0,0.009360338,0,0.009990803
5,2025,839,1287,2025,4,7,8,neg_bg,0,0.0058406447,0,0.0075173266,0,0.010545651
5,2025,669,1251,2025,4,2,18,neg_bg,0,0.18574487,0,0.16316606,0,0.10624092
5,2025,858,1154,2025,6,17,0,neg_bg,0,0.00014766179,0,0.00016363905,0,0.00027023995
5,2025,957,1098,2025,3,31,11,neg_bg,0,0.099575035,0,0.10635105,0,0.11960205
5,2025,1213,1165,2025,2,16,11,neg_bg,0,0.030403934,0,0.038277097,0,0.050682243
5,2025,944,1092,2025,3,10,21,neg_bg,0,0.005566036,0,0.0058335583,0,0.00684056
5,2025,927,1198,2025,6,18,22,neg_bg,0,0.000106471605,0,0.00010817894,0,0.00018168589
5,2025,1044,1227,2025,6,25,11,neg_bg,0,0.0019149894,0,0.0033783633,0,0.0061027487
5,2025,1034,1177,2025,4,5,10,neg_bg,0,0.05542049,0,0.058888372,0,0.06703283
5,2025,1191,1117,2025,4,23,18,neg_bg,0,0.001991012,0,0.0023724572,0,0.003265051
5,2025,814,1074,2025,4,7,4,neg_bg,0,0.0038255665,0,0.0044495245,0,0.0060467483
5,2025,949,1038,2025,3,31,8,neg_bg,0,0.025027173,0,0.03739746,0,0.05639242
5,2025,618,1285,2025,5,14,16,neg_bg,0,0.014784935,0,0.00993164,0,0.0071452917
5,2025,994,1474,2025,2,15,15,neg_bg,0,0.062517926,0,0.053288516,0,0.048228946
5,2025,1030,1299,2025,3,14,18,neg_bg,0,0.05964877,0,0.044925157,0,0.03031158
5,2025,528,1294,2025,5,26,12,neg_bg,0,0.029003222,0,0.031332504,0,0.03634462
5,2025,1100,1239,2025,6,16,1,neg_bg,0,0.00013825395,0,0.00016868187,0,0.00029750515
5,2025,691,1165,2025,2,2,9,neg_bg,0,0.01297896,0,0.019132711,0,0.029330092
5,2025,763,987,2025,4,11,22,neg_bg,0,0.0048323786,0,0.0062724045,0,0.00886031
5,2025,550,1358,2025,4,11,20,neg_bg,0,0.028693812,0,0.024226299,0,0.020472096
5,2025,1259,1257,2025,5,19,17,neg_bg,0,0.00010883607,0,8.684007e-05,0,0.00010504682
5,2025,544,1162,2025,2,7,21,neg_bg,0,0.005016795,0,0.0070087384,0,0.008965554
