fire_id,ignite_h,end_h,hours,damagearea,source,n_cells,coord_src,loc
4640,2022-06-02 15:00:00,2022-06-02 18:00:00,4,0.3,point,1,original,전북 남원 보절
4641,2022-06-02 08:00:00,2022-06-02 09:00:00,2,1.0,point,1,original,전남 영광 백수
4642,2022-06-02 07:00:00,2022-06-02 15:00:00,9,0.2,point,1,sgis_recovered,강원 정선 남
4643,2022-06-02 03:00:00,2022-06-02 06:00:00,4,0.04,point,1,sgis_recovered,경기 양주 백석
4644,2022-06-01 19:00:00,2022-06-01 21:00:00,3,0.01,point,1,original,서울 관악 nan
4645,2022-06-01 17:00:00,2022-06-01 19:00:00,3,0.06,point,1,sgis_recovered,경북 청송 진보
4646,2022-06-01 13:00:00,2022-06-01 16:00:00,4,0.1,point,1,original,충북 제천 백운
4647,2022-06-01 12:00:00,2022-06-01 16:00:00,5,0.5,point,1,original,경북 봉화 물야
4648,2022-06-01 10:00:00,2022-06-01 19:00:00,10,1.0,point,1,original,경기 고양 일산동
4649,2022-05-31 19:00:00,2022-05-31 21:00:00,3,0.1,point,1,sgis_recovered,전북 고창 고수
4650,2022-05-31 16:00:00,2022-05-31 18:00:00,3,0.1,point,1,original,경북 예천 지보
4651,2022-05-31 16:00:00,2022-05-31 18:00:00,3,0.03,point,1,original,경기 고양 덕양구
4652,2022-05-31 12:00:00,2022-06-01 12:00:00,25,4.0,point,1,original,대구 달성 하빈
4653,2022-05-31 12:00:00,2022-05-31 15:00:00,4,0.01,point,1,original,경기 고양 덕양
4654,2022-05-31 09:00:00,2022-06-01 09:00:00,25,763.0,polygon,3,original,경남 밀양 부북
4657,2022-05-29 15:00:00,2022-05-29 18:00:00,4,0.01,point,1,sgis_recovered,경남 산청 오부
4658,2022-05-29 14:00:00,2022-05-29 19:00:00,6,0.7,point,1,original,부산 영도 nan
4659,2022-05-29 12:00:00,2022-05-29 15:00:00,4,0.1,point,1,original,경남 사천 서포
4660,2022-05-29 05:00:00,2022-05-29 08:00:00,4,0.5,point,1,original,전남 구례 용방
4661,2022-05-28 18:00:00,2022-05-28 20:00:00,3,0.15,point,1,original,경남 함양 휴천
4662,2022-05-28 12:00:00,2022-05-29 11:00:00,24,145.0,polygon,4,original,경북 울진 근남
4663,2022-05-27 17:00:00,2022-05-27 21:00:00,5,0.03,point,1,sgis_recovered,경북 포항 북 청하
4664,2022-05-27 12:00:00,2022-05-27 15:00:00,4,0.1,point,1,original,경남 함양 마천
4665,2022-05-27 12:00:00,2022-05-27 14:00:00,3,0.06,point,1,original,경남 사천 축동
4666,2022-05-27 12:00:00,2022-05-27 13:00:00,2,0.01,point,1,original,부산 금정 nan
4667,2022-05-27 10:00:00,2022-05-27 11:00:00,2,0.01,point,1,original,전북 진안 진안
4668,2022-05-27 10:00:00,2022-05-27 14:00:00,5,0.1,point,1,original,경남 창녕 남지
4669,2022-05-27 10:00:00,2022-05-27 12:00:00,3,0.01,point,1,original,부산 사하 nan
4670,2022-05-26 22:00:00,2022-05-27 05:00:00,8,1.05,point,1,original,경기 가평 북
4671,2022-05-26 19:00:00,2022-05-27 14:00:00,20,2.8,point,1,original,경남 김해 진영
4672,2022-05-26 16:00:00,2022-05-26 20:00:00,5,0.2,point,1,original,경북 고령 우곡
4674,2022-05-26 08:00:00,2022-05-26 10:00:00,3,0.02,point,1,original,강원 강릉 nan
4675,2022-05-26 05:00:00,2022-05-26 10:00:00,6,0.3,point,1,original,경남 밀양 산내
4676,2022-05-26 04:00:00,2022-05-26 07:00:00,4,0.01,point,1,original,경기 남양주 화도
4677,2022-05-25 15:00:00,2022-05-25 17:00:00,3,0.21,point,1,sgis_recovered,강원 인제 기린
4678,2022-05-25 12:00:00,2022-05-25 13:00:00,2,0.01,point,1,sgis_recovered,울산 남 nan
4679,2022-05-24 22:00:00,2022-05-25 00:00:00,3,0.1,point,1,original,강원 정선 여량
4680,2022-05-24 00:00:00,2022-05-24 03:00:00,4,0.01,point,1,original,전남 순천 송광
4682,2022-05-23 18:00:00,2022-05-23 19:00:00,2,0.01,point,1,sgis_recovered,경남 함양 유림
4685,2022-05-22 16:00:00,2022-05-22 20:00:00,5,0.01,point,1,original,서울 강북 nan
4686,2022-05-22 14:00:00,2022-05-22 18:00:00,5,0.1,point,1,original,전북 진안 주천
4687,2022-05-22 13:00:00,2022-05-22 16:00:00,4,0.1,point,1,original,대구 수성 nan
4688,2022-05-22 12:00:00,2022-05-22 13:00:00,2,0.01,point,1,original,충북 괴산 칠성
4689,2022-05-21 21:00:00,2022-05-21 23:00:00,3,0.05,point,1,original,경북 청송 주왕산
4690,2022-05-21 19:00:00,2022-05-22 07:00:00,13,0.3,point,1,sgis_recovered,전북 순창 동계
4691,2022-05-21 17:00:00,2022-05-21 18:00:00,2,0.01,point,1,original,충남 금산 군북
4692,2022-05-21 17:00:00,2022-05-21 20:00:00,4,0.01,point,1,original,강원 원주 신림
4693,2022-05-21 16:00:00,2022-05-21 18:00:00,3,0.16,point,1,sgis_recovered,경북 경산 남산
4694,2022-05-21 15:00:00,2022-05-21 17:00:00,3,0.09,point,1,original,경남 밀양 산내
4695,2022-05-21 15:00:00,2022-05-21 18:00:00,4,0.01,point,1,original,경남 하동 진교
4696,2022-05-21 13:00:00,2022-05-21 19:00:00,7,2.0,point,1,original,경기 안성 죽산
4697,2022-05-21 12:00:00,2022-05-21 14:00:00,3,0.03,point,1,original,경북 경주 현곡
4698,2022-05-21 11:00:00,2022-05-21 14:00:00,4,0.2,point,1,original,전북 무주 적상
4699,2022-05-20 22:00:00,2022-05-20 22:00:00,1,0.01,point,1,original,경남 창녕 창녕
4700,2022-05-20 11:00:00,2022-05-20 18:00:00,8,2.0,point,1,original,강원 정선 임계
4701,2022-05-20 09:00:00,2022-05-20 11:00:00,3,0.1,point,1,sgis_recovered,경북 포항 북 송라
4702,2022-05-19 18:00:00,2022-05-19 23:00:00,6,3.0,point,1,original,경남 의령 정곡
4703,2022-05-19 14:00:00,2022-05-19 16:00:00,3,0.01,point,1,sgis_recovered,울산 북 nan
4704,2022-05-23 15:00:00,2022-05-23 18:00:00,4,0.1,point,1,original,경기 여주 점동
4705,2022-05-23 13:00:00,2022-05-23 14:00:00,2,0.02,point,1,original,경기 화성 서신
4706,2022-05-18 22:00:00,2022-05-19 12:00:00,15,1.5,point,1,original,강원 삼척 하장
4707,2022-05-18 19:00:00,2022-05-18 22:00:00,4,0.15,point,1,original,강원 철원 갈말
4708,2022-05-18 14:00:00,2022-05-18 15:00:00,2,0.6,point,1,sgis_recovered,충남 당진 고대
4709,2022-05-18 13:00:00,2022-05-18 16:00:00,4,0.9,point,1,sgis_recovered,충남 공주 우성
4710,2022-05-18 04:00:00,2022-05-18 10:00:00,7,0.2,point,1,original,강원 원주 소초
4711,2022-05-18 02:00:00,2022-05-18 07:00:00,6,2.5,point,1,original,전남 영광 불갑
4712,2022-05-17 19:00:00,2022-05-17 23:00:00,5,0.8,point,1,original,경북 경주 nan
4713,2022-05-17 18:00:00,2022-05-17 19:00:00,2,0.01,point,1,original,경남 양산 상북
4714,2022-05-17 13:00:00,2022-05-17 18:00:00,6,4.0,point,1,original,경기 과천 nan
4715,2022-05-17 12:00:00,2022-05-17 14:00:00,3,0.5,point,1,original,충남 공주 정안
4716,2022-05-17 11:00:00,2022-05-17 12:00:00,2,0.08,point,1,original,경기 가평 설악
4717,2022-05-17 09:00:00,2022-05-17 12:00:00,4,0.03,point,1,original,강원 횡성 갑천
4718,2022-05-16 23:00:00,2022-05-17 00:00:00,2,0.06,point,1,original,경기 화성 팔탄
4719,2022-05-16 17:00:00,2022-05-16 18:00:00,2,0.2,point,1,original,전북 남원 인월
4720,2022-05-16 13:00:00,2022-05-16 14:00:00,2,0.03,point,1,original,전북 남원 송동
4721,2022-05-16 12:00:00,2022-05-16 13:00:00,2,0.01,point,1,original,충북 제천 nan
4722,2022-05-16 12:00:00,2022-05-16 13:00:00,2,0.05,point,1,original,충남 아산 음봉
4723,2022-05-16 06:00:00,2022-05-16 08:00:00,3,0.2,point,1,sgis_recovered,전북 고창 해리
4724,2022-05-15 18:00:00,2022-05-15 19:00:00,2,0.05,point,1,original,경남 진주 집현
4725,2022-05-15 17:00:00,2022-05-15 19:00:00,3,0.18,point,1,original,강원 홍천 두촌
4726,2022-05-15 15:00:00,2022-05-15 16:00:00,2,0.06,point,1,original,경기 남양주 nan
4727,2022-05-15 15:00:00,2022-05-15 16:00:00,2,0.05,point,1,original,경기 안양 동안
4728,2022-05-15 14:00:00,2022-05-15 20:00:00,7,0.16,point,1,original,충북 단양 영춘
4729,2022-05-15 11:00:00,2022-05-15 13:00:00,3,0.05,point,1,original,경북 경주 nan
4730,2022-05-15 11:00:00,2022-05-15 12:00:00,2,0.04,point,1,original,경기 가평 가평
4731,2022-05-15 05:00:00,2022-05-15 09:00:00,5,0.5,point,1,original,전북 진안 상전면
4732,2022-05-15 02:00:00,2022-05-15 04:00:00,3,0.1,point,1,original,경북 봉화 봉성
4733,2022-05-14 19:00:00,2022-05-14 21:00:00,3,0.3,point,1,original,전남 광양 광양
4734,2022-05-14 16:00:00,2022-05-14 17:00:00,2,0.1,point,1,original,전남 고흥 도화
4735,2022-05-14 14:00:00,2022-05-14 16:00:00,3,0.02,point,1,original,서울 노원 nan
4736,2022-05-13 17:00:00,2022-05-13 18:00:00,2,0.01,point,1,original,충남 천안 동남
4737,2022-05-12 13:00:00,2022-05-12 16:00:00,4,0.15,point,1,original,강원 횡성 안흥
4738,2022-05-12 12:00:00,2022-05-12 13:00:00,2,0.02,point,1,original,경기 여주 점동
4739,2022-05-12 09:00:00,2022-05-12 11:00:00,3,0.03,point,1,original,경기 파주 광탄
4740,2022-05-09 13:00:00,2022-05-09 19:00:00,7,0.6,point,1,original,경북 영덕 남정
4741,2022-05-09 11:00:00,2022-05-09 13:00:00,3,0.05,point,1,original,강원 평창 대관령
4742,2022-05-09 11:00:00,2022-05-09 12:00:00,2,0.1,point,1,original,전북 부안 위도
4743,2022-05-08 22:00:00,2022-05-08 23:00:00,2,0.2,point,1,original,충북 보은 보은
4744,2022-05-07 17:00:00,2022-05-07 18:00:00,2,0.2,point,1,original,전남 해남 현산
4746,2022-05-06 17:00:00,2022-05-06 17:00:00,1,0.01,point,1,original,부산 강서 nan
4747,2022-05-05 18:00:00,2022-05-05 20:00:00,3,0.13,point,1,original,경기 파주 파평
4748,2022-05-05 14:00:00,2022-05-05 16:00:00,3,0.15,point,1,original,경기 양평 서종
4749,2022-05-05 12:00:00,2022-05-05 13:00:00,2,0.05,point,1,sgis_recovered,충북 괴산 사리
4750,2022-05-05 05:00:00,2022-05-05 06:00:00,2,0.1,point,1,original,경남 합천 가회
4751,2022-05-04 21:00:00,2022-05-05 07:00:00,11,0.8,point,1,original,경기 양평 옥천
4752,2022-05-04 14:00:00,2022-05-04 16:00:00,3,0.1,point,1,sgis_recovered,전남 장흥 부산
4753,2022-05-03 17:00:00,2022-05-03 18:00:00,2,0.01,point,1,original,전남 보성 회천
4754,2022-05-03 17:00:00,2022-05-03 18:00:00,2,0.5,point,1,original,충북 옥천 청성
4755,2022-05-03 16:00:00,2022-05-03 18:00:00,3,0.1,point,1,original,강원 태백 nan
4756,2022-05-03 15:00:00,2022-05-03 16:00:00,2,0.01,point,1,original,경북 영주 부석
4757,2022-05-03 11:00:00,2022-05-03 14:00:00,4,0.5,point,1,original,경북 성주 수륜
4758,2022-05-02 18:00:00,2022-05-02 22:00:00,5,0.8,point,1,original,경기 양평 서종
4759,2022-05-02 16:00:00,2022-05-02 18:00:00,3,0.01,point,1,original,경북 봉화 명호
4760,2022-05-01 15:00:00,2022-05-01 16:00:00,2,0.07,point,1,original,경기 양평 옥천
4761,2022-05-01 13:00:00,2022-05-01 15:00:00,3,0.3,point,1,original,충남 금산 진산
4762,2022-05-01 13:00:00,2022-05-01 16:00:00,4,0.3,point,1,sgis_recovered,경기 파주 적성
4763,2022-05-01 13:00:00,2022-05-01 15:00:00,3,0.65,point,1,original,전남 보성 겸백
4764,2022-04-28 12:00:00,2022-04-28 13:00:00,2,0.01,point,1,original,경기 가평 설악
4765,2022-04-26 13:00:00,2022-04-26 17:00:00,5,0.16,point,1,sgis_recovered,경기 포천 이동
4766,2022-04-25 16:00:00,2022-04-25 19:00:00,4,0.05,point,1,sgis_recovered,강원 영월 북
4767,2022-04-25 15:00:00,2022-04-25 16:00:00,2,0.01,point,1,sgis_recovered,대구 남 nan
4768,2022-04-25 15:00:00,2022-04-25 16:00:00,2,0.1,point,1,original,경기 동두천 nan
4769,2022-04-25 14:00:00,2022-04-25 21:00:00,8,0.3,point,1,original,전남 곡성 옥과
4770,2022-04-25 14:00:00,2022-04-25 15:00:00,2,0.06,point,1,sgis_recovered,전북 진안 상전
4771,2022-04-25 14:00:00,2022-04-25 16:00:00,3,0.01,point,1,original,경기 고양 덕양
4772,2022-04-24 22:00:00,2022-04-24 23:00:00,2,0.06,point,1,original,강원 강릉 nan
4773,2022-04-24 18:00:00,2022-04-24 20:00:00,3,0.01,point,1,original,경남 산청 단성
4774,2022-04-24 16:00:00,2022-04-24 18:00:00,3,0.03,point,1,original,세종 nan nan
4775,2022-04-24 14:00:00,2022-04-24 16:00:00,3,0.2,point,1,sgis_recovered,충북 청주 상당 미원
4776,2022-04-24 14:00:00,2022-04-24 16:00:00,3,0.02,point,1,original,강원 횡성 둔내
4778,2022-04-24 12:00:00,2022-04-24 14:00:00,3,0.2,point,1,original,경기 양평 서종
4779,2022-04-24 12:00:00,2022-04-24 13:00:00,2,0.02,point,1,sgis_recovered,충남 당진 정미
4780,2022-04-24 09:00:00,2022-04-24 09:00:00,1,0.01,point,1,original,강원 강릉 주문진
4781,2022-04-23 14:00:00,2022-04-23 16:00:00,3,0.01,point,1,original,충남 아산 탕정
4782,2022-04-23 14:00:00,2022-04-23 16:00:00,3,0.05,point,1,sgis_recovered,경북 봉화 재산
4783,2022-04-23 14:00:00,2022-04-23 15:00:00,2,0.01,point,1,original,대전 대덕 nan
4784,2022-04-23 12:00:00,2022-04-23 13:00:00,2,0.01,point,1,original,경기 양주 광적
4785,2022-04-23 11:00:00,2022-04-23 13:00:00,3,0.2,point,1,original,충북 영동 학산
4786,2022-04-23 10:00:00,2022-04-23 14:00:00,5,0.6,point,1,original,전북 순창 풍산
4787,2022-04-22 21:00:00,2022-04-23 03:00:00,7,0.6,point,1,sgis_recovered,강원 춘천 서
4788,2022-04-22 15:00:00,2022-04-22 18:00:00,4,0.5,point,1,original,경북 경주 건천
4789,2022-04-22 13:00:00,2022-04-23 11:00:00,23,69.21,point,1,original,강원 양양 현북
4790,2022-04-22 13:00:00,2022-04-22 18:00:00,6,3.0,point,1,sgis_recovered,경북 영주 이산
4791,2022-04-22 12:00:00,2022-04-22 14:00:00,3,1.0,point,1,original,충남 공주 신풍
4792,2022-04-22 09:00:00,2022-04-22 11:00:00,3,0.06,point,1,original,충남 서산 해미
4793,2022-04-22 02:00:00,2022-04-22 18:00:00,17,2.0,point,1,original,충남 홍성 장곡
4794,2022-04-21 14:00:00,2022-04-21 18:00:00,5,1.5,point,1,original,강원 춘천 북산
4795,2022-04-21 12:00:00,2022-04-21 15:00:00,4,0.2,point,1,original,충남 부여 세도
4796,2022-04-21 11:00:00,2022-04-21 12:00:00,2,0.4,point,1,original,경기 시흥 nan
4797,2022-04-21 11:00:00,2022-04-21 11:00:00,1,0.01,point,1,original,강원 양구 양구
4798,2022-04-20 21:00:00,2022-04-21 01:00:00,5,0.33,point,1,original,경남 창원 진해
4799,2022-04-20 20:00:00,2022-04-21 00:00:00,5,6.0,point,1,original,대구 달서 nan
4800,2022-04-20 16:00:00,2022-04-20 17:00:00,2,0.03,point,1,original,충남 부여 부여
4801,2022-04-20 16:00:00,2022-04-21 08:00:00,17,0.5,point,1,original,대구 달성 옥포
4802,2022-04-20 16:00:00,2022-04-20 18:00:00,3,0.5,point,1,original,충남 논산 벌곡
4803,2022-04-20 14:00:00,2022-04-20 16:00:00,3,0.1,point,1,sgis_recovered,경남 창녕 고암
4804,2022-04-20 14:00:00,2022-04-20 16:00:00,3,0.01,point,1,sgis_recovered,경기 남양주 조안
4805,2022-04-20 13:00:00,2022-04-20 19:00:00,7,0.08,point,1,original,대구 동 nan
4806,2022-04-20 13:00:00,2022-04-20 20:00:00,8,9.7,point,1,sgis_recovered,강원 영월 북
4807,2022-04-20 11:00:00,2022-04-20 17:00:00,7,0.5,point,1,original,경기 남양주 화도
4808,2022-04-20 10:00:00,2022-04-20 17:00:00,8,0.5,point,1,original,충남 예산 삽교
4809,2022-04-20 10:00:00,2022-04-20 11:00:00,2,0.15,point,1,original,전북 남원 운봉
4810,2022-04-19 16:00:00,2022-04-19 19:00:00,4,0.69,point,1,original,인천 강화 내가
4811,2022-04-19 15:00:00,2022-04-19 18:00:00,4,1.0,point,1,original,충남 청양 장평
4812,2022-04-19 14:00:00,2022-04-19 15:00:00,2,0.1,point,1,original,전북 순창 풍산
4813,2022-04-19 13:00:00,2022-04-19 14:00:00,2,0.25,point,1,sgis_recovered,대구 북 nan
4814,2022-04-19 13:00:00,2022-04-19 15:00:00,3,0.1,point,1,original,전북 장수 산서
4816,2022-04-19 09:00:00,2022-04-19 09:00:00,1,0.01,point,1,original,전북 남원 대산
4817,2022-04-18 17:00:00,2022-04-18 18:00:00,2,0.02,point,1,original,대구 달성 다사
4819,2022-04-18 16:00:00,2022-04-18 20:00:00,5,0.01,point,1,sgis_recovered,울산 북 nan
4820,2022-04-18 16:00:00,2022-04-18 18:00:00,3,0.6,point,1,original,전북 무주 무주
4821,2022-04-18 14:00:00,2022-04-18 15:00:00,2,0.2,point,1,original,경남 하동 진교
4822,2022-04-18 11:00:00,2022-04-18 17:00:00,7,0.2,point,1,sgis_recovered,경북 포항 남 호미곶
4823,2022-04-18 11:00:00,2022-04-18 13:00:00,3,0.46,point,1,sgis_recovered,경기 가평 상
4824,2022-04-17 18:00:00,2022-04-18 10:00:00,17,0.35,point,1,original,전북 김제 금산
4825,2022-04-17 17:00:00,2022-04-17 18:00:00,2,0.05,point,1,original,경기 가평 청평
4826,2022-04-17 15:00:00,2022-04-17 21:00:00,7,1.0,point,1,original,전남 순천 송광
4827,2022-04-17 12:00:00,2022-04-17 14:00:00,3,0.2,point,1,sgis_recovered,강원 인제 남
4828,2022-04-17 12:00:00,2022-04-17 14:00:00,3,0.2,point,1,original,전남 화순 화순
4829,2022-04-17 09:00:00,2022-04-17 11:00:00,3,0.1,point,1,sgis_recovered,경북 군위 부계
4831,2022-04-16 15:00:00,2022-04-16 17:00:00,3,0.01,point,1,sgis_recovered,대구 북 nan
4832,2022-04-16 14:00:00,2022-04-16 14:00:00,1,0.02,point,1,original,경기 양평 용문
4833,2022-04-16 12:00:00,2022-04-16 13:00:00,2,0.08,point,1,original,충남 예산 대술
4834,2022-04-15 17:00:00,2022-04-15 20:00:00,4,0.02,point,1,original,강원 춘천 남산
4835,2022-04-15 13:00:00,2022-04-15 15:00:00,3,0.01,point,1,original,경기 양주 은현
4837,2022-04-12 20:00:00,2022-04-12 20:00:00,1,0.01,point,1,original,경기 안양 만안
4838,2022-04-12 17:00:00,2022-04-12 18:00:00,2,0.04,point,1,original,전북 장수 산서
4839,2022-04-12 16:00:00,2022-04-12 18:00:00,3,1.0,point,1,original,전남 순천 주암
4840,2022-04-12 16:00:00,2022-04-12 17:00:00,2,0.05,point,1,original,충남 아산 영인
4841,2022-04-12 16:00:00,2022-04-12 17:00:00,2,0.21,point,1,sgis_recovered,충남 공주 우성
4842,2022-04-12 15:00:00,2022-04-12 17:00:00,3,0.3,point,1,sgis_recovered,강원 홍천 서
4843,2022-04-12 14:00:00,2022-04-12 15:00:00,2,0.3,point,1,original,전남 장성 장성
4844,2022-04-12 13:00:00,2022-04-13 13:00:00,25,7.7,point,1,original,경북 고령 다산
4845,2022-04-12 13:00:00,2022-04-12 15:00:00,3,0.5,point,1,original,경기 화성 봉담
4847,2022-04-11 17:00:00,2022-04-11 18:00:00,2,0.15,point,1,original,경북 의성 단촌
4848,2022-04-11 13:00:00,2022-04-11 14:00:00,2,0.2,point,1,original,충북 영동 추풍령
4849,2022-04-11 12:00:00,2022-04-11 14:00:00,3,0.04,point,1,original,경기 광주 nan
4850,2022-04-11 11:00:00,2022-04-11 21:00:00,11,3.5,point,1,sgis_recovered,강원 정선 남
4851,2022-04-11 09:00:00,2022-04-11 11:00:00,3,0.01,point,1,sgis_recovered,대구 달성 유가
4852,2022-04-11 00:00:00,2022-04-11 03:00:00,4,0.8,point,1,original,경북 영덕 영해
4853,2022-04-10 21:00:00,2022-04-11 09:00:00,13,0.8,point,1,original,경남 양산 원동
4854,2022-04-10 18:00:00,2022-04-10 20:00:00,3,1.0,point,1,original,전북 무주 설천
4855,2022-04-10 17:00:00,2022-04-10 18:00:00,2,0.5,point,1,original,전남 광양 광양
4856,2022-04-10 15:00:00,2022-04-10 18:00:00,4,0.02,point,1,original,경기 광주 오포
4857,2022-04-10 15:00:00,2022-04-11 15:00:00,25,720.0,polygon,12,original,강원 양구 양구
4859,2022-04-10 14:00:00,2022-04-10 14:00:00,1,0.01,point,1,sgis_recovered,경남 거창 주상
4860,2022-04-10 13:00:00,2022-04-10 15:00:00,3,0.02,point,1,original,경기 안양 만안
4861,2022-04-10 13:00:00,2022-04-10 14:00:00,2,0.02,point,1,original,경기 광주 퇴촌
4862,2022-04-10 13:00:00,2022-04-10 20:00:00,8,0.15,point,1,original,경기 양주 은현
4863,2022-04-10 13:00:00,2022-04-11 13:00:00,25,347.0,polygon,1,sgis_recovered,경북 군위 삼국유사
4864,2022-04-10 13:00:00,2022-04-10 16:00:00,4,2.0,point,1,original,강원 화천 상서
4865,2022-04-10 13:00:00,2022-04-10 15:00:00,3,0.06,point,1,sgis_recovered,경기 파주 법원
4866,2022-04-10 13:00:00,2022-04-10 14:00:00,2,0.03,point,1,original,경기 고양 덕양
4867,2022-04-10 12:00:00,2022-04-10 14:00:00,3,0.2,point,1,sgis_recovered,강원 고성 토성
4868,2022-04-10 12:00:00,2022-04-11 12:00:00,25,3.0,point,1,sgis_recovered,강원 인제 북
4869,2022-04-10 11:00:00,2022-04-10 13:00:00,3,0.08,point,1,original,경기 파주 광탄
4870,2022-04-10 11:00:00,2022-04-10 14:00:00,4,2.0,point,1,original,부산 기장 기장
4871,2022-04-10 10:00:00,2022-04-10 11:00:00,2,0.05,point,1,original,경기 양평 개군
4873,2022-04-10 02:00:00,2022-04-10 03:00:00,2,0.01,point,1,sgis_recovered,대구 북 nan
4875,2022-04-09 16:00:00,2022-04-09 18:00:00,3,0.2,point,1,original,경북 영양 일월
4876,2022-04-09 15:00:00,2022-04-09 19:00:00,5,0.5,point,1,sgis_recovered,충남 계룡 두마
4877,2022-04-09 15:00:00,2022-04-09 16:00:00,2,0.1,point,1,sgis_recovered,충남 서천 마산
4878,2022-04-09 13:00:00,2022-04-09 21:00:00,9,1.0,point,1,original,경기 남양주 진접
4879,2022-04-09 13:00:00,2022-04-09 18:00:00,6,8.0,point,1,original,경기 남양주 진접
4880,2022-04-09 13:00:00,2022-04-09 14:00:00,2,0.2,point,1,original,경북 영덕 영해
4881,2022-04-09 13:00:00,2022-04-09 17:00:00,5,4.0,point,1,sgis_recovered,충남 청양 목
4882,2022-04-09 13:00:00,2022-04-09 15:00:00,3,0.3,point,1,original,경남 하동 횡천
4883,2022-04-09 12:00:00,2022-04-09 13:00:00,2,0.01,point,1,original,경기 고양 덕양
4884,2022-04-09 12:00:00,2022-04-09 16:00:00,5,1.5,point,1,original,경기 남양주 와부
4885,2022-04-09 12:00:00,2022-04-09 14:00:00,3,1.6,point,1,original,경기 연천 전곡
4886,2022-04-09 11:00:00,2022-04-09 12:00:00,2,0.2,point,1,original,경기 동두천 nan
4887,2022-04-09 11:00:00,2022-04-09 13:00:00,3,0.2,point,1,original,전북 남원 아영
4888,2022-04-09 10:00:00,2022-04-09 17:00:00,8,1.0,point,1,sgis_recovered,경기 포천 관인
4889,2022-04-09 10:00:00,2022-04-09 11:00:00,2,0.12,point,1,sgis_recovered,전남 장흥 부산
4890,2022-04-09 10:00:00,2022-04-10 09:00:00,24,40.0,point,1,original,충남 서산 운산
4891,2022-04-09 09:00:00,2022-04-10 08:00:00,24,3.0,point,1,original,경북 봉화 석포
4892,2022-04-08 17:00:00,2022-04-08 18:00:00,2,0.09,point,1,original,전북 nan 성송
4893,2022-04-08 17:00:00,2022-04-08 20:00:00,4,0.09,point,1,original,전북 남원 산내
4895,2022-04-08 11:00:00,2022-04-08 14:00:00,4,0.1,point,1,original,전남 보성 보성
4896,2022-04-08 10:00:00,2022-04-08 11:00:00,2,0.05,point,1,original,경남 창원 의창
4897,2022-04-08 08:00:00,2022-04-08 11:00:00,4,0.1,point,1,original,충남 예산 대흥
4898,2022-04-07 18:00:00,2022-04-07 21:00:00,4,0.1,point,1,original,전남 순천 해룡
4899,2022-04-07 17:00:00,2022-04-07 18:00:00,2,0.01,point,1,original,경기 의정부 nan
4900,2022-04-07 15:00:00,2022-04-07 16:00:00,2,0.03,point,1,original,경기 용인 기흥
4901,2022-04-07 14:00:00,2022-04-07 16:00:00,3,0.4,point,1,sgis_recovered,전북 진안 성수
4902,2022-04-07 13:00:00,2022-04-07 16:00:00,4,0.01,point,1,original,경기 성남 중원
4904,2022-04-06 19:00:00,2022-04-06 20:00:00,2,0.09,point,1,original,경남 밀양 무안
4905,2022-04-06 15:00:00,2022-04-06 16:00:00,2,0.02,point,1,original,경기 여주 세종대왕
4906,2022-04-06 14:00:00,2022-04-06 15:00:00,2,0.09,point,1,original,인천 강화 화도
4907,2022-04-06 14:00:00,2022-04-06 14:00:00,1,0.01,point,1,original,경남 함양 휴천
4908,2022-04-06 13:00:00,2022-04-06 16:00:00,4,0.1,point,1,sgis_recovered,경북 청송 진보
4909,2022-04-05 15:00:00,2022-04-05 17:00:00,3,0.05,point,1,original,인천 남동 nan
4910,2022-04-05 15:00:00,2022-04-05 16:00:00,2,0.03,point,1,original,경기 용인 기흥
4911,2022-04-05 14:00:00,2022-04-05 17:00:00,4,0.8,point,1,original,경기 시흥 nan
4912,2022-04-05 13:00:00,2022-04-05 16:00:00,4,0.12,point,1,original,경기 군포 nan
4913,2022-04-05 13:00:00,2022-04-06 13:00:00,25,120.0,point,1,original,경북 봉화 봉화
4914,2022-04-05 13:00:00,2022-04-05 14:00:00,2,0.03,point,1,original,경북 김천 감천
4915,2022-04-05 11:00:00,2022-04-05 13:00:00,3,0.02,point,1,original,충남 청양 청남
4916,2022-04-04 19:00:00,2022-04-05 00:00:00,6,8.0,point,1,original,경기 하남 nan
4917,2022-04-04 17:00:00,2022-04-04 18:00:00,2,0.1,point,1,sgis_recovered,경기 파주 적성
4918,2022-04-04 15:00:00,2022-04-04 17:00:00,3,0.01,point,1,original,충남 서산 고북
4919,2022-04-04 14:00:00,2022-04-04 15:00:00,2,0.06,point,1,original,경북 김천 지례
4920,2022-04-04 14:00:00,2022-04-04 15:00:00,2,0.23,point,1,original,경기 포천 신북
4921,2022-04-04 14:00:00,2022-04-04 15:00:00,2,0.1,point,1,original,경기 용인 처인 nan
4922,2022-04-04 13:00:00,2022-04-04 14:00:00,2,0.1,point,1,original,경기 포천 군내
4923,2022-04-04 13:00:00,2022-04-04 16:00:00,4,0.3,point,1,original,세종 nan nan
4924,2022-04-04 12:00:00,2022-04-04 16:00:00,5,0.3,point,1,original,강원 강릉 왕산
4925,2022-02-03 15:00:00,2022-02-03 16:00:00,2,0.03,point,1,original,경북 문경 영순
4926,2022-02-02 01:00:00,2022-02-02 06:00:00,6,0.1,point,1,original,경북 영천 자양
4927,2022-02-01 14:00:00,2022-02-01 16:00:00,3,0.2,point,1,original,경북 구미 nan
