prow,pcol,forest_ratio,pop_total,households,houses,low_count_only,is_wui,expo_rank,T,vpd,wind,hum4d,prcp4d,ndmi,y_prob_t1,haz_rank_t1,haz_top_t1,y_prob_t2,haz_rank_t2,haz_top_t2,y_prob_t3,haz_rank_t3,haz_top_t3,score_t1,rank
623,1090,0.39,5464.003271073103,2365.6894755661488,1946.8510527014732,False,True,99.56319645004153,2024-02-14 14:00:00,8.047566,1.2,63.57168,0.0,-0.0458,0.119732276,99.29409804701356,0.7059019529864372,0.10090639,96.63171641389985,3.368283586100148,0.07663242,89.16130141771553,10.838698582284465,99.42864724852754,2
609,1090,0.32,3467.820162445307,1630.3295710384846,1345.856685101986,False,True,98.84725510368506,2024-02-14 14:00:00,8.467646,1.5,68.16217,0.0,-0.1199,0.1300013,99.66545567892344,0.33454432107656373,0.10615424,97.56226017605898,2.4377398239410155,0.07553058,88.66096284273999,11.339037157260009,99.25635539130425,3
642,1052,0.41000003,4777.599588662386,2376.367395669222,1587.763700723648,False,True,99.37751775598993,2024-02-14 14:00:00,6.3903317,2.4,65.40733,0.0,-0.0738,0.115209214,98.97648247471436,1.0235175252856408,0.10124626,96.69808785751906,3.301912142480944,0.07699573,89.32602083042231,10.673979169577692,99.17700011535214,4
619,1091,0.93,2684.139469653368,1302.7209771573544,1194.459228694439,False,True,98.39185889410861,2024-02-14 14:00:00,8.136892,1.3,64.94296,0.0,-0.1164,0.1744846,99.93980889323602,0.06019110676398043,0.15062015,99.9115943119404,0.08840568805959492,0.11082662,98.47990584391157,1.5200941560884331,99.16583389367231,5
629,1070,0.96000004,2888.908969759941,1171.5013205111027,1120.4696255624294,False,True,98.52696555399928,2024-02-14 14:00:00,7.509516,2.2,65.11205,0.0,-0.0522,0.13209684,99.71059900899643,0.28940099100357486,0.11251105,98.45330352440426,1.5466964755957378,0.08352109,92.01822930661994,7.9817706933800565,99.11878228149786,6
611,1096,0.65999997,2694.078602552414,1312.9666211605072,1037.939447760582,False,True,98.40127917498171,2024-02-14 14:00:00,8.471894,1.3,67.73821,0.0,-0.0805,0.13458043,99.74445650655116,0.2555434934488403,0.111397445,98.31330545911841,1.6866945408815894,0.08054503,90.84208433203995,9.157915667960054,99.07286784076643,7
655,1069,0.35,5027.369714438915,2369.5636563897133,1679.910683810711,False,True,99.45213629659011,2024-02-14 14:00:00,5.8701024,1.7,65.231674,0.0,-0.0957,0.11066574,98.53767855799306,1.4623214420069388,0.10373011,97.16080699076711,2.8391930092328863,0.082655594,91.68798435031225,8.312015649687751,98.9949074272916,8
640,1456,0.35,2107.003628909588,793.1809074580669,746.9351271092892,False,True,97.98356408889771,2024-02-14 14:00:00,11.127763,1.9,47.785866,0.0,0.0133,0.16292645,99.9185807796898,0.08141922031019533,0.13390237,99.74311295506088,0.25688704493911985,0.10014177,96.84480368025625,3.1551963197437516,98.95107243429376,9
613,1135,0.36,2659.608949691057,1067.992103934288,974.0785384774208,False,True,98.37698476641422,2024-02-14 14:00:00,7.6738462,0.9,68.02441,0.0,-0.1232,0.123564065,99.47386523641131,0.5261347635886864,0.1195609,99.10008921181895,0.899910788181046,0.09829516,96.4530240656943,3.5469759343057063,98.92542500141278,10
655,1069,0.35,5027.369714438915,2369.5636563897133,1679.910683810711,False,True,99.45213629659011,2024-02-14 15:00:00,6.325907,2.0,65.231674,0.0,-0.0957,0.12520729,99.31505745026172,0.6849425497382811,0.11756313,99.12051119447102,0.8794888055289789,0.09189006,95.86186140997668,4.138138590023317,99.38359687342592,1
609,1090,0.32,3467.820162445307,1630.3295710384846,1345.856685101986,False,True,98.84725510368506,2024-02-14 15:00:00,9.076786,1.6,68.16217,0.0,-0.1199,0.13967103,99.6772789320378,0.3227210679622061,0.11077365,98.55595085826069,1.4440491417393133,0.074619494,89.73096724958887,10.269032750411128,99.26226701786143,2
619,1091,0.93,2684.139469653368,1302.7209771573544,1194.459228694439,False,True,98.39185889410861,2024-02-14 15:00:00,8.605192,1.3,64.94296,0.0,-0.1164,0.19386387,99.9457205197932,0.05427948020680162,0.16586532,99.93255371518858,0.06744628481142456,0.11668456,99.12830379311457,0.8716962068854315,99.1687897069509,3
639,1109,0.53,4896.873691231012,1932.6211467683315,1581.8096180260181,False,True,99.41619048799534,2024-02-14 15:00:00,8.16964,0.9,63.03569,0.0,-0.0765,0.115921035,98.82009308124725,1.1799069187527493,0.09789291,96.255521996625,3.7444780033749936,0.07510733,89.97038812515451,10.029611874845486,99.11814178462129,4
613,1135,0.36,2659.608949691057,1067.992103934288,974.0785384774208,False,True,98.37698476641422,2024-02-14 15:00:00,8.557624,1.1,68.02441,0.0,-0.1232,0.1449778,99.75251781549275,0.24748218450724835,0.12455471,99.46311682448919,0.536883175510809,0.09145048,95.75921407612026,4.240785923879741,99.0647512909535,5
629,1070,0.96000004,2888.908969759941,1171.5013205111027,1120.4696255624294,False,True,98.52696555399928,2024-02-14 15:00:00,7.919038,2.0,65.11205,0.0,-0.0522,0.12438652,99.28603673807194,0.7139632619280576,0.102961764,97.40076528692886,2.599234713071141,0.07457659,89.70839558455238,10.291604415447623,98.90650114603561,6
611,1096,0.65999997,2694.078602552414,1312.9666211605072,1037.939447760582,False,True,98.40127917498171,2024-02-14 15:00:00,8.863547,1.2,67.73821,0.0,-0.0805,0.1262253,99.35348302288337,0.646516977116633,0.10023391,96.83566753012242,3.1643324698775785,0.06910323,86.4806474843342,13.519352515665801,98.87738109893255,7
590,1413,0.32999998,2679.8878031671047,1080.6384255290031,1013.7016701102257,False,True,98.38838826431325,2024-02-14 15:00:00,11.696653,3.0,45.826885,0.0,0.1095,0.12332938,99.2435805109795,0.7564194890205016,0.09442733,95.24087191117513,4.759128088824866,0.06709981,85.08066683147565,14.919333168524346,98.81598438764638,8
958,1322,0.41,1992.4964103102684,927.0719563066959,741.1278780698776,False,True,97.89283190996194,2024-02-14 15:00:00,6.570207,2.3,58.826347,0.0,-0.0543,0.13651976,99.62488042391736,0.37511957608263913,0.13883148,99.79067467781636,0.20932532218364486,0.11953999,99.27797542913035,0.7220245708696496,98.75885616693965,9
616,1134,0.44,1967.2914538383484,709.8634234070778,719.3488900363445,False,True,97.86804169713797,2024-02-14 15:00:00,8.519841,1.0,67.2366,0.0,-0.0732,0.13655679,99.62541784451348,0.37458215548652163,0.11705047,99.08557885572407,0.9144211442759342,0.08776999,94.8114728548857,5.188527145114307,98.74672977082572,10
1002,1372,0.4,3536.688333630562,1512.8157863020897,1407.5813020765781,False,True,98.8817134995104,2024-02-14 16:00:00,6.1224093,1.8,55.788815,0.0,-0.064,0.1662559,99.81781441791975,0.18218558208025115,0.17524166,99.90944462955599,0.09055537044400808,0.16157119,99.92744821952556,0.07255178047444133,99.34976395871507,1
1013,1375,0.41000003,3693.1752080619335,1354.283117711544,1206.0083518326283,False,True,98.95633204011057,2024-02-14 16:00:00,5.222601,1.8,57.483875,0.0,-0.0246,0.14805225,99.63777851822393,0.36222148177607494,0.16433844,99.87370615991487,0.12629384008512545,0.15686406,99.91347528402679,0.0865247159732121,99.29705527916724,2
655,1069,0.35,5027.369714438915,2369.5636563897133,1679.910683810711,False,True,99.45213629659011,2024-02-14 16:00:00,6.9368815,2.3,65.231674,0.0,-0.0957,0.1229128,98.99341122349173,1.0065887765082664,0.111228906,98.80638885604652,1.1936111439534756,0.0843923,95.26021905263498,4.73978094736502,99.22277376004092,3
619,1091,0.93,2684.139469653368,1302.7209771573544,1194.459228694439,False,True,98.39185889410861,2024-02-14 16:00:00,9.028873,1.7,64.94296,0.0,-0.1164,0.1836705,99.89170974988446,0.1082902501155445,0.15641111,99.84414802712898,0.15585197287101948,0.10921184,98.87329772026183,1.1267022797381685,99.14178432199654,4
639,1109,0.53,4896.873691231012,1932.6211467683315,1581.8096180260181,False,True,99.41619048799534,2024-02-14 16:00:00,8.625067,0.7,63.03569,0.0,-0.0765,0.11967062,98.84830766254285,1.151692337457149,0.099486634,97.6603394348485,2.3396605651515046,0.07348821,91.58963638122466,8.410363618775335,99.1322490752691,5
949,1335,0.78,3060.094759583473,1311.4621942341328,1271.6184689998627,False,True,98.62835752444936,2024-02-14 16:00:00,6.299684,2.7,66.257065,0.0,-0.0933,0.13399032,99.37309887464127,0.626901125358728,0.122681506,99.2822747938992,0.7177252061007948,0.09603407,97.54022593161861,2.4597740683813925,99.0007281995453,6
609,1090,0.32,3467.820162445307,1630.3295710384846,1345.856685101986,False,True,98.84725510368506,2024-02-14 16:00:00,9.637028,1.9,68.16217,0.0,-0.1199,0.12629075,99.12884121371067,0.8711587862893282,0.09868529,97.54748110966605,2.4525188903339483,0.06539718,87.33595236303836,12.66404763696164,98.98804815869786,7
590,1413,0.32999998,2679.8878031671047,1080.6384255290031,1013.7016701102257,False,True,98.38838826431325,2024-02-14 16:00:00,13.011538,2.9,45.826885,0.0,0.1095,0.14401364,99.58000580414243,0.41999419585756925,0.108701065,98.63495168588841,1.3650483141115899,0.07285956,91.31998559712802,8.680014402871976,98.98419703422783,8
841,1156,0.5,2092.7956599593163,856.2603228390217,694.4124579131603,False,True,97.97439171015283,2024-02-14 16:00:00,8.548227,2.1,67.36702,0.0,-0.1037,0.21503761,99.94867633307179,0.05132366692821222,0.19734903,99.94437696830293,0.05562303169706695,0.14593431,99.8718251878285,0.12817481217149407,98.96153402161231,9
709,1118,0.61,1976.4634365737438,809.6571447253227,709.3541300594807,False,True,97.88018890142172,2024-02-14 16:00:00,9.085769,1.8,68.80474,0.0,-0.0245,0.2214365,99.95593151111923,0.044068488880768086,0.20141996,99.94813891247568,0.05186108752431551,0.14799538,99.88499199243311,0.11500800756688534,98.91806020627047,10
1002,1372,0.4,3536.688333630562,1512.8157863020897,1407.5813020765781,False,True,98.8817134995104,2024-02-14 17:00:00,6.785965,1.6,55.788815,0.0,-0.064,0.15068707,99.76864043337596,0.231359566624036,0.13724647,99.81324634285285,0.18675365714715042,0.11311525,99.80491632361318,0.19508367638681534,99.32517696644318,1
619,1091,0.93,2684.139469653368,1302.7209771573544,1194.459228694439,False,True,98.39185889410861,2024-02-14 17:00:00,8.659707,1.8,64.94296,0.0,-0.1164,0.18922648,99.92637337833335,0.0736266216666479,0.1667949,99.92153659296838,0.07846340703162014,0.119537964,99.85973322441609,0.14026677558391043,99.15911613622097,2
1013,1375,0.41000003,3693.1752080619335,1354.283117711544,1206.0083518326283,False,True,98.95633204011057,2024-02-14 17:00:00,5.8365097,1.3,57.483875,0.0,-0.0246,0.12514968,99.3104893751948,0.6895106248051945,0.120663755,99.6321356019648,0.367864398035195,0.1037275,99.64019691090641,0.3598030890935888,99.13341070765269,3
986,1513,0.62,3597.5230153799057,1243.1456424593925,1209.459811002016,False,True,98.91493238469452,2024-02-14 17:00:00,6.5564103,3.3,53.466568,0.0,0.0973,0.12510325,99.30780227221429,0.692197727785711,0.1160143,99.52841342691617,0.471586573083826,0.09491554,99.28361834538947,0.7163816546105295,99.1113673284544,4
985,1513,0.35000002,3297.277623653412,1226.4844006597996,1218.7472056746483,False,True,98.76321628221179,2024-02-14 17:00:00,6.437921,3.3,53.506416,0.0,0.1274,0.12799531,99.3988950632544,0.6011049367455996,0.11845019,99.58645485129573,0.41354514870427295,0.09585792,99.33816653589432,0.6618334641056833,99.0810556727331,5
613,1135,0.36,2659.608949691057,1067.992103934288,974.0785384774208,False,True,98.37698476641422,2024-02-14 17:00:00,9.030431,2.6,68.02441,0.0,-0.1232,0.14214304,99.6702924642884,0.3297075357116057,0.111437514,99.39190859550502,0.608091404494985,0.07365954,96.44415662585854,3.5558433741414603,99.0236386153513,6
1007,1483,0.41000003,2344.0748906731606,919.6840023994446,855.0100454390049,False,True,98.1580871871785,2024-02-14 17:00:00,8.060778,3.5,55.191162,0.0,0.0463,0.16294199,99.849253522792,0.15074647720800272,0.1481023,99.87209389812655,0.12790610187344953,0.117644526,99.84817868159979,0.1518213184002093,99.00367035498525,7
655,1069,0.35,5027.369714438915,2369.5636563897133,1679.910683810711,False,True,99.45213629659011,2024-02-14 17:00:00,5.745833,2.4,65.231674,0.0,-0.0957,0.10806973,98.50247750894805,1.497522491051953,0.09750397,98.68197598804777,1.3180240119522324,0.07465294,96.69002654857745,3.3099734514225503,98.97730690276907,8
841,1156,0.5,2092.7956599593163,856.2603228390217,694.4124579131603,False,True,97.97439171015283,2024-02-14 17:00:00,8.573142,2.6,67.36702,0.0,-0.1037,0.21264376,99.95593151111923,0.044068488880768086,0.18687022,99.95163214635038,0.048367853649622816,0.13200785,99.91696851790148,0.0830314820985194,98.96516161063603,9
974,1504,0.41000003,2157.1501118540764,994.1468785107136,774.4592041671276,False,True,98.02050150600543,2024-02-14 17:00:00,6.74218,3.1,51.530434,0.0,0.1643,0.16042963,99.83662413878349,0.16337586121650816,0.14199822,99.84011737265818,0.15988262734181546,0.11782915,99.84979094338811,0.15020905661188522,98.92856282239447,10
986,1513,0.62,3597.5230153799057,1243.1456424593925,1209.459811002016,False,True,98.91493238469452,2024-02-14 18:00:00,6.642736,2.7,53.466568,0.0,0.0973,0.11011325,99.64583982716555,0.35416017283445456,0.09338446,99.67969732472028,0.32030267527972,0.07309948,99.5501789610585,0.4498210389414936,99.28038610593003,1
985,1513,0.35000002,3297.277623653412,1226.4844006597996,1218.7472056746483,False,True,98.76321628221179,2024-02-14 18:00:00,6.6462307,2.7,53.506416,0.0,0.1274,0.1159181,99.72699033717768,0.273009662822318,0.09859488,99.7476810301278,0.25231896987220637,0.07588615,99.6310607607726,0.36893923922740157,99.24510330969474,2
1002,1372,0.4,3536.688333630562,1512.8157863020897,1407.5813020765781,False,True,98.8817134995104,2024-02-14 18:00:00,6.6849837,1.0,55.788815,0.0,-0.064,0.099887185,99.40211958683105,0.5978804131689515,0.0849999,99.52626374453175,0.4737362554682534,0.06936591,99.40668766189795,0.5933123381020522,99.14191654317072,3
1013,1375,0.41000003,3693.1752080619335,1354.283117711544,1206.0083518326283,False,True,98.95633204011057,2024-02-14 18:00:00,5.7815423,0.9,57.483875,0.0,-0.0246,0.09473067,99.17935874974472,0.820641250255278,0.085405424,99.53728086675194,0.4627191332480578,0.07299726,99.5461483065877,0.4538516934123038,99.06784539492764,4
973,1503,0.31,3491.897443264723,1363.6555390357971,1312.433232665062,False,True,98.85940230796881,2024-02-14 18:00:00,5.986468,2.9,54.5651,0.0,0.0165,0.09539539,99.21321624729946,0.7867837527005435,0.0804793,99.38357857626535,0.6164214237346499,0.064180724,99.09498371615594,0.9050162838440627,99.03630927763413,5
974,1504,0.41000003,2157.1501118540764,994.1468785107136,774.4592041671276,False,True,98.02050150600543,2024-02-14 18:00:00,6.9118795,2.9,51.530434,0.0,0.1643,0.15416555,99.91078818104626,0.08921181895374275,0.13057259,99.90971333985404,0.09028666014596354,0.104905345,99.92073046207423,0.07926953792576796,98.96564484352584,6
1085,1502,0.45,3935.3499733507633,1475.2095077633858,1420.426847010851,False,True,99.06094673822776,2024-02-14 18:00:00,5.546431,4.2,55.333145,0.0,0.0339,0.08823933,98.85018863462923,1.1498113653707662,0.07216452,98.85072605522534,1.149273944774663,0.05583665,98.03062222556618,1.9693777744338234,98.9555676864285,7
972,1505,0.36,2381.737555027008,1116.826883494854,1008.0635743737221,False,True,98.18461271490015,2024-02-14 18:00:00,6.536662,2.9,52.61832,0.0,0.0324,0.11561737,99.72537807538936,0.27462192461064205,0.0967878,99.72833388866795,0.27166611133205265,0.075545736,99.62273074153293,0.3772692584670665,98.95499539514475,8
964,1511,0.45,1962.8624601364136,834.8560882806778,829.3879492878914,False,True,97.86407526308614,2024-02-14 18:00:00,7.659742,3.2,48.26265,0.0,-0.0881,0.15540776,99.91428141492095,0.08571858507905006,0.12512355,99.89332201167278,0.10667798832722042,0.091177754,99.86295774799274,0.13704225200726228,98.88917833900354,9
1007,1483,0.41000003,2344.0748906731606,919.6840023994446,855.0100454390049,False,True,98.1580871871785,2024-02-14 18:00:00,6.6772537,2.7,55.191162,0.0,0.0463,0.10682048,99.5848425895074,0.415157410492597,0.085334286,99.53513118436751,0.46486881563248517,0.064902686,99.14980061695886,0.8501993830411436,98.87146488834296,10
